"","user_id","business_id","text","date","compliment_count","name","review_count","is.open","stars","attributes.RestaurantsAttire","attributes.RestaurantsTakeOut","attributes.BusinessAcceptsCreditCards","attributes.NoiseLevel","attributes.GoodForKids","attributes.RestaurantsReservations","attributes.RestaurantsGoodForGroups","attributes.RestaurantsPriceRange2","attributes.HasTV","attributes.Alcohol","attributes.BikeParking","attributes.RestaurantsDelivery","attributes.ByAppointmentOnly","attributes.OutdoorSeating","attributes.Caters","attributes.WheelchairAccessible","attributes.WiFi","attributes.BYOB","attributes.Corkage","attributes.RestaurantsTableService","attributes.BusinessAcceptsBitcoin","attributes.HappyHour","attributes.DogsAllowed","attributes.CoatCheck","attributes.Music","attributes.BestNights","attributes.BYOBCorkage","attributes.DriveThru","attributes.GoodForDancing","attributes.Smoking","attributes.AgesAllowed","attributes.DietaryRestrictions","attributes.RestaurantsCounterService","attributes.Open24Hours","hours.Monday","hours.Tuesday","hours.Wednesday","hours.Thursday","hours.Friday","hours.Saturday","hours.Sunday","categories","state","city","attributes.BusinessParking.garage","attributes.BusinessParking.street","attributes.BusinessParking.validated","attributes.BusinessParking.lot","attributes.BusinessParking.valet","attributes.GoodForMeal.dessert","attributes.GoodForMeal.latenight","attributes.GoodForMeal.lunch","attributes.GoodForMeal.dinner","attributes.GoodForMeal.brunch","attributes.GoodForMeal.breakfast","attributes.Ambience.touristy","attributes.Ambience.hipster","attributes.Ambience.romantic","attributes.Ambience.divey","attributes.Ambience.intimate","attributes.Ambience.trendy","attributes.Ambience.upscale","attributes.Ambience.classy","attributes.Ambience.casual"
"114","VQe3z2p05mu9ANXzBvCu6Q","VgGO13Fx7dQj4zg3IuVDLw","we have made two attempts to visit this esteemed burger place. on both occasions we circled the neighborhood for 10 minutes and ended up going somewhere else. all of the massive development in the block has rendered parking impossible. see you later blue moon.","2016-11-19 13:31:18",0,"Blue Moon Bar & Grill",121,1,4,"u'casual'","True","False","'average'","False","False","True","1","True","'full_bar'","True","False","False","True","False","True","u'free'","False",NA,"True","False",NA,NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': None}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': True, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,"u'no'",NA,NA,NA,NA,"11:0-2:0","11:0-22:0","17:0-2:0","17:0-2:0","11:0-2:30","11:0-2:30","11:0-2:0","Barbeque, Restaurants, Pool Halls, Bars, Sports Bars, Beer, Wine & Spirits, Nightlife, Food, Burgers, American (Traditional), Beer Bar","WI","Madison","False","True","False","True","False","False","True","True","True","False","False","False","False","False","None","False","False","False","False","True"
"115","d5WLqmTMvmL7-RmUDVKqqQ","xOx-N9G7AteZTnZfVFfNHA","ayce 7.99 taco bar on monday night!","2016-05-03 03:56:53",0,"Christy's Landing",34,1,3,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False",NA,"True","True",NA,"u'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","10:0-0:0","9:0-0:0","American (Traditional), Fish & Chips, Bars, Restaurants, Nightlife","WI","Madison","False","False","False","True","False",NA,NA,NA,NA,NA,NA,"False","False","False","False","False","False","False","True","True"
"116","uf1UdKswKWOqFLUvRvvbzA","G099MT9cwtwgdsR71JLp6w","probably the last mulled wine of the season!!! love it. and all the pasta and appetizer specials","2013-03-29 23:30:58",1,"Osteria Papavero",187,1,4,"u'casual'","True","True","u'average'","False","True","True","2","False","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,"True","False","False","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-21:0","17:0-21:0","17:0-21:0","17:0-21:0","17:0-22:0","17:0-22:0",NA,"Restaurants, Italian","WI","Madison","False","True","False","False","False","None","False","True","True","False","False","False","False","True","False","True","False","False","True","False"
"117","hGB2k9KIlJIMdpJZbBGA_A","Y2TCGnkXJ1BmxMKLR1r8Jw","there's a coupon in the 2016-17 bucky book.","2016-09-02 22:55:21",0,"Geier's Grill",5,1,3,"'casual'","True","True","u'average'","True","False","True","2","True","'full_bar'","False","False",NA,"False","False",NA,"'paid'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Breakfast & Brunch, American (Traditional), Restaurants","WI","Madison","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"118","tcWnoX_IfuDmlDl6o6y3_g","VeHqcEfR_-v2-bSvNYFgNA","every time i come here i say i'll get something other than the albanian sausage but it is too good to pass up.","2012-03-31 12:42:15",0,"Sofra Family Bistro",116,1,4,"u'casual'","True","True","u'average'","True","True","True","2","False","u'full_bar'","True","False",NA,"True","True",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","6:0-15:0","7:0-15:0","Breakfast & Brunch, Restaurants, Bistros","WI","Middleton","False","True","False","False","False","False","False","True","False","True","True","False","False","False","False","False","False","False","False","True"
"119","uPxY3FjK-ESxiwUJ_kpbfg","MSrcYJoM9cNLS9-wfTZX3w","great bruschetta!","2014-07-07 01:33:38",0,"Highland Corner Grill",8,1,4,"'casual'","True","True",NA,"True","True","True","2","True","u'full_bar'","True","False",NA,"True","True","True","u'free'",NA,NA,"True","False","True","False",NA,NA,NA,NA,"False",NA,NA,NA,NA,NA,NA,"17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-21:0","Restaurants, American (Traditional), Food, Beer, Wine & Spirits, Pizza, Burgers, American (New)","WI","Madison","False","True","False","True","False","False","False","False","False","False","False","False","False","None","False","None","False","False","None","True"
"120","RXS_12jNCzzIncRRj28VHA","BF4RaOWyjLDa9OvriKc1sA","good brew. good fish fry.","2011-04-16 01:23:47",0,"Come Back In",103,1,3.5,"u'casual'","True","True","u'loud'","False","True","True","1","True","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,"True","False","True","False",NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"False","u'outdoor'",NA,NA,NA,NA,"15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:0","15:0-2:30","8:0-2:30","8:0-2:0","Breakfast & Brunch, Nightlife, American (Traditional), Bars, Restaurants","WI","Madison","False","False","False","True","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True"
"121","SW7DyXeX-RTkDOnJSloJRg","jYB3FHXjS491zFlCoLZ91Q","check out the fabric on the booth seats!","2016-04-21 23:03:25",0,"Fuji Sushi & Hibachi",167,1,3.5,"'casual'","True","True","'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"'no'",NA,NA,"True",NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:30-21:30","16:30-21:30","16:30-21:30","16:30-21:30","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Sushi Bars, Japanese, Soup","WI","Middleton","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","True","True"
"122","G5BqF32PyIQ5IvplDvpKnA","0umZMt2hvc85BQEJ81YP2A","2 pbr tall boys are always a good deal","2012-05-26 05:06:26",0,"Atomic Koi",60,1,4,NA,NA,"True","u'average'",NA,"False","True","2","True","u'full_bar'","True",NA,NA,"True",NA,NA,"'free'",NA,NA,NA,NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-2:0","16:0-2:0","16:0-2:0","16:0-2:0","14:0-2:30","16:0-2:30","16:0-2:0","Bars, Cocktail Bars, Lounges, Nightlife","WI","Fitchburg","False","False","False","True","False",NA,NA,NA,NA,NA,NA,"False","None","False","False","None","None","False","False","True"
"123","d5WLqmTMvmL7-RmUDVKqqQ","tsDdetbc4qtzgAPtcLH87A","reasonable 4.5-6 pours","2016-09-01 04:26:59",0,"Rockhound Brewing Company",161,1,3.5,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","False",NA,"True","False","True","'free'",NA,NA,"True",NA,"True","False","False","{'dj': False}","{'monday': False, 'tuesday': False, 'friday': False, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': False}",NA,NA,"False","u'no'",NA,NA,NA,NA,NA,"11:0-21:45","11:0-21:45","11:0-21:45","11:0-23:30","11:0-23:30","11:0-21:45","Bars, Comfort Food, Pubs, Nightlife, Restaurants, Food, Breweries, American (Traditional)","WI","Madison","False","True","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"124","MJ6fyEwz3kXDPBFFGPKJIw","fdX_eu-dCaKsDaK_itNIzQ","try the mango sangria.","2010-07-10 18:37:07",0,"Tutto Pasta State St",213,1,3,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True","False",NA,"u'no'",NA,NA,"True",NA,NA,"False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Italian","WI","Madison","False","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"125","OT1xGA2W8SdV75-7rPvp5A","Ojw5eTqzbv6k27_Df3q0-A","this location has closed and will reopen in middleton (greenway station).","2016-02-12 23:00:24",0,"Biaggi's Ristorante Italiano",184,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","True",NA,"True","True","True","'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","11:0-22:0","11:0-21:0","Restaurants, Italian","WI","Middleton","False","False","False","True","False","False","False","False","True","False","False","False","False","False","False","False","False","False","True","False"
"126","JUT0U3HTSB3kz9Wh7N0GqA","C37hwsGUHn_3-il0ypeY-Q","thursday is the new friday. shots are... well, just shots.","2013-08-16 01:04:35",0,"Mickey's Tavern",204,1,4,"u'casual'","True","False","u'loud'","False","False","True","1","True","'full_bar'","True","False",NA,"True","False",NA,"'free'",NA,NA,"True",NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': True, 'video': False, 'karaoke': False}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"11:30-2:0","11:30-2:0","11:30-2:0","11:30-2:0","11:30-2:30","9:0-2:30","9:0-2:0","Nightlife, Bars, Restaurants, Pubs, Coffee & Tea, American (New), Sandwiches, Food, Pizza","WI","Madison","False","True","False","False","False","False","False","False","True","True","False","False","True","False","False","False","False","False","True","True"
"127","uf1UdKswKWOqFLUvRvvbzA","XmsBtCykUtObXg4Q1mYpvg","it is open on easter and it is not a buffet!!!","2012-04-08 18:15:11",0,"Graze",1144,1,4,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False","False","True","False","True","u'free'",NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-21:0","11:0-21:0","11:0-21:0","11:0-21:0","11:0-22:0","9:30-22:0","9:30-15:0","Gastropubs, Restaurants, American (New), Local Flavor, Diners","WI","Madison","False","True","False","False","False","None","False","None","True","None","False","False","False","False","False","False","True","False","True","False"
"128","UORCJidflyd3jNZ5xWmfTw","pP2t4yG5W_3x_r3ee9h-kQ","loving the carr valley cheese curds","2012-01-14 02:24:06",0,"Craftsman Table & Tap",241,1,3.5,"u'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False","False","True","False",NA,"u'free'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-23:0","11:0-23:0","11:0-23:0","11:0-23:0","11:0-0:0","9:0-0:0","9:0-23:0","American (Traditional), Food, Desserts, Diners, Breakfast & Brunch, Restaurants, Gastropubs","WI","Middleton","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False","False","True"
"129","yb-xgBQDDiAR-oHXeMCMdQ","Wtp0Pfnhd7NvUIEawiIjTA","best fish fry in madison! stellar beer selection.","2017-08-25 22:24:26",0,"Dexter's Pub",147,1,4,"'casual'","True","True","u'average'","True","False","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'free'",NA,"False",NA,NA,"True",NA,"False","{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}","{'monday': True, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': False, 'sunday': False, 'saturday': True}",NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","11:0-0:0","American (Traditional), Nightlife, Pubs, Restaurants, American (New), Bars, Sports Bars","WI","Madison","False","True","False","True","False","False","None","True","True","False","False","False","None","False","None","False","False","False","False","True"
"130","R6-3KTxBU37RB5KQDNLJCA","0rrq-d9iNL2rrLET61v7jg","cheap, quick mexican food, good for large groups, fast service, decent food.","2012-01-06 17:52:53",0,"Laredo's Mexican Restaurant",63,1,2.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"True","False",NA,"u'no'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:30","11:0-22:0","11:0-21:0","Restaurants, Mexican","WI","Fitchburg","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"131","GstxspuVMU3aDjFn0HqpJg","OHlWeG019fqPbvYO5ZDEqg","ummmmm....really?","2015-01-26 01:03:14",0,"Shamrock Bar & Grille",24,1,4,"'casual'","False","True","u'average'","False","False","True","1","True","u'full_bar'","True","False",NA,"False","False",NA,"u'free'",NA,NA,"True",NA,"True",NA,"False","{'dj': True}","{'monday': False, 'tuesday': False, 'friday': True, 'wednesday': False, 'thursday': True, 'sunday': False, 'saturday': True}",NA,NA,"True","u'outdoor'",NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","Nightlife, Bars, American (Traditional), Gay Bars, Restaurants","WI","Madison","True","True","False","False","False","False","False","False","False","True","False","False","True","False","False","False","False","False","False","True"
"132","ZJOjtURcJUgAUI5fSJ9r8A","Tvw-7siA6FtCSwRikb5FVA","ole divey place to chill out and have a cold drink.","2012-06-07 22:43:00",0,"Green Lantern Restaurant",77,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False",NA,"False","True",NA,"u'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': True, 'background_music': False, 'no_music': False, 'jukebox': True, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,"False",NA,NA,NA,NA,NA,"6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","6:0-2:0","7:0-2:0","7:0-2:0","Venues & Event Spaces, Bars, Restaurants, Event Planning & Services, Nightlife, American (Traditional)","WI","Mc Farland","False","False","False","True","False","False","False","True","True","True","False","False","False","False","False","False","False","False","False","True"
"133","d5WLqmTMvmL7-RmUDVKqqQ","6oI37LjBo9uO2dd_CeniWg","their wings are amazing! crisp shell with tender, succulent meat on the inside, and nicely covered in your choice of sauce. jamaican jerk and sweet spicy are your best bet","2016-05-29 02:01:31",0,"Paoli Pub & Grill",16,1,4.5,"'casual'","True","True",NA,"True","False","True","1","True","'full_bar'","True","False",NA,"True",NA,NA,"'free'",NA,NA,NA,NA,"True",NA,NA,"{'dj': False, 'background_music': False, 'no_music': False, 'jukebox': False, 'live': False, 'video': False, 'karaoke': False}",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:0","11:0-2:30","11:0-2:30","11:0-2:0","Bars, Pubs, Restaurants, American (Traditional), Nightlife","WI","Belleville","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False","False"
"134","nYzrwn2g_9NYZXS2nXN71Q","fH-udnxBjJ0ldqMeaMAoSw","beef short ribs were the best i've ever had.totally to die for! melt in your mouth amazing.skip the duck breast though b/c it was very tough and chewy and didn not have much flavor","2013-02-15 00:43:02",0,"The Wise",54,1,2.5,"u'casual'","True","True","u'quiet'","False","True","True","2","True","u'full_bar'","True","False",NA,"True","False","True","u'free'",NA,NA,NA,NA,"True","True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16:0-21:0","16:0-21:0","16:0-21:0","16:0-21:0","16:0-22:0","16:0-22:0","8:0-13:0","Brasseries, Gastropubs, Restaurants, Breakfast & Brunch, Tapas/Small Plates, Spanish","WI","Madison","True","True","False","True","False","False","False","False","False","False","True","False","False","False","False","False","False","False","False","False"
"135","SpVIa4Av_ghpfVUZzeXJOw","vn5f16PcHU-feucWgK7r1g","the sushi chef is one month new in town!!! sashimi were super fresh and cut generously... yum!! i'll be back to try their rolls.","2015-04-14 11:12:42",0,"Edo Asian cuisine",113,1,3,"'casual'","True","True","u'quiet'","True","True","True","2","False","u'full_bar'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10:45-0:0","10:45-0:0","10:45-0:0","12:0-18:0","10:45-0:0","12:0-0:0","12:0-0:0","Japanese, Restaurants, Chinese","WI","Madison","False","True","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","False"
"136","gf7IZrTnKjUPOTDJ_vu-5A","HY123qqsjVwmurS7hcCSkw","i had a grilled fish wrap with mango today and it was wonderful!","2016-09-13 21:18:43",0,"RP Adler's",88,1,3.5,"u'casual'","True","True","u'average'","True","True","True","2","True","u'full_bar'","True","False","False","True","True",NA,"u'free'",NA,NA,NA,NA,"True","False",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0","11:0-0:0",NA,"American (New), Restaurants, Active Life","WI","Madison","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
"137","QDzMM2YcB0LDLJVHDqrz3g","ozAb1TjLJqRH_3pb8TaPTw","watch out when you walk, the floor is very slippery, its like its just been covered with pam spray, they really needs to coat it with non slip paint!","2016-04-25 00:40:11",0,"Red Robin Gourmet Burgers and Brews",74,1,3,"u'casual'","True","True","'average'","True","False","True","2","True","u'full_bar'","True","True",NA,"False","False",NA,"'no'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","11:0-22:0","Restaurants, Burgers, American (Traditional)","WI","Madison","False","False","False","True","False","None","False","True","True","None","False","False","False","False","False","False","False","False","False","True"
"138","hGB2k9KIlJIMdpJZbBGA_A","4r9BwC-nkDRMXEIy_bqNbg","there is a 12.50 off a 25 purchase in the 2016-17 bucky book.","2017-07-16 23:31:52",0,"Dobhan's Kitchen",88,1,3.5,"'casual'","True","True","u'average'","True","True","True","2","True","'full_bar'","True","False",NA,"False","False",NA,"'free'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17:0-21:30","17:0-21:30","17:0-22:0","17:0-22:0","17:0-22:0","17:0-22:0","17:0-21:30","Restaurants, Himalayan/Nepalese, Breakfast & Brunch, Asian Fusion","WI","Madison","False","True","False","False","False","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False"
"139","d5WLqmTMvmL7-RmUDVKqqQ","M0pXDKKvnM5sc7ceisBD4Q","look for coupons in the dollar & sense coupon magazines in your mailbox!","2016-01-12 04:01:34",0,"Edo Garden Hibachi",88,1,3,"u'casual'","True","True","u'quiet'","True","True","True","2","True","u'full_bar'","True","True",NA,"False","True",NA,"u'free'",NA,NA,"True",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"11:0-22:0","11:0-22:0","11:0-22:0","11:0-22:0","11:0-23:0","11:0-23:0","12:0-22:0","Japanese, Restaurants, Venues & Event Spaces, Sushi Bars, Event Planning & Services","WI","Monona","False","False","False","True","False","False","False","True","True","False","False","False","False","False","False","False","False","False","False","True"
